resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,total_points_driver,average_col_acc
24286,1014,20,6,5,3,4,4,4,12,66,9.167,5759610,64,4,01:19.8,209.947,1,636.00,0.04
24287,1014,844,6,16,5,5,5,5,10,66,13.361,5763804,57,5,01:20.0,209.469,1,560.00,0.10
24288,1014,842,9,10,6,6,6,6,8,66,19.576,5770019,57,6,01:20.5,208.08,1,309.00,0.06
24289,1014,825,210,20,8,7,7,7,6,66,28.159,5778602,66,9,01:20.8,207.478,1,77.00,0.05
24290,1014,832,1,55,12,8,8,8,4,66,32.342,5782785,59,10,01:20.9,207.249,1,418.50,0.04
24291,1014,826,5,26,9,9,9,9,2,66,33.056,5783499,64,8,01:20.7,207.591,1,69.00,0.08
24292,1014,154,210,8,7,10,10,10,1,66,34.641,5785084,64,12,01:21.1,206.743,1,47.00,0.11
24293,1014,848,5,23,11,11,11,11,0,66,35.445,5785888,65,11,01:21.0,206.817,1,197.00,  -    
24294,1014,817,4,3,13,12,12,12,0,66,36.758,5787201,56,7,01:20.6,207.876,1,458.00,0.04
24295,1014,807,4,27,0,13,13,13,0,66,39.241,5789684,65,13,01:21.3,206.171,1,116.00,0.11
24296,1014,8,51,7,14,14,14,14,0,66,41.803,5792246,66,14,01:21.4,205.917,1,308.00,0.01
24297,1014,815,211,11,15,15,15,15,0,66,46.877,5797320,65,16,01:21.9,204.717,1,429.00,0.03
24298,1014,841,51,99,18,16,16,16,0,66,47.691,5798134,64,15,01:21.8,204.782,1,21.00,0.05
24299,1014,847,3,63,19,17,17,17,0,65,\N,\N,64,17,01:22.4,203.418,11,19.00,0.08
24300,1014,9,3,88,17,18,18,18,0,65,\N,\N,65,19,01:23.2,201.413,11,1.00,  -    
24301,1014,840,211,18,16,\N,R,19,0,44,\N,\N,28,20,01:23.2,201.355,4,136.00,0.08
24302,1014,846,1,4,10,\N,R,20,0,44,\N,\N,28,18,01:22.6,202.977,4,306.00,0.05
24306,1015,1,131,44,1,1,1,1,25,78,43:28.4,6208437,9,6,01:16.2,157.721,1,1555.50,0.01
24307,1015,20,6,5,4,2,2,2,18,78,2.602,6211039,9,9,01:16.3,157.494,1,636.00,0.04
24308,1015,822,131,77,2,3,3,3,15,78,3.162,6211599,65,2,01:15.2,159.828,1,1022.00,0.04
24309,1015,830,9,33,3,4,4,4,12,78,5.537,6213974,9,7,01:16.2,157.593,1,1136.50,0.09
24310,1015,842,9,10,8,5,5,5,11,78,9.946,6218383,72,1,01:14.3,161.73,1,309.00,0.06
24311,1015,832,1,55,9,6,6,6,8,78,53.454,6261891,32,5,01:15.9,158.295,1,418.50,0.04
24312,1015,826,5,26,7,7,7,7,6,78,54.574,6263011,31,10,01:16.3,157.471,1,69.00,0.08
24313,1015,848,5,23,10,8,8,8,4,78,55.2,6263637,43,3,01:15.6,158.89,1,197.00,  -    
24314,1015,817,4,3,6,9,9,9,2,78,+1:00.894,6269331,78,4,01:15.7,158.701,1,458.00,0.04
24315,1015,154,210,8,13,10,10,10,1,78,+1:01.034,6269471,41,16,01:16.7,156.531,1,47.00,0.11
24316,1015,846,1,4,12,11,11,11,0,78,+1:06.801,6275238,61,13,01:16.4,157.214,1,306.00,0.05
24317,1015,825,210,20,5,14,14,14,0,77,\N,\N,61,17,01:17.0,156.031,11,77.00,0.05
24318,1015,815,211,11,16,12,12,12,0,77,\N,\N,67,15,01:16.6,156.803,11,429.00,0.03
24319,1015,807,4,27,11,13,13,13,0,77,\N,\N,65,8,01:16.3,157.496,11,116.00,0.11
24320,1015,847,3,63,19,15,15,15,0,77,\N,\N,76,18,01:17.0,155.938,11,19.00,0.08
24321,1015,840,211,18,17,16,16,16,0,77,\N,\N,45,12,01:16.4,157.284,11,136.00,0.08
24322,1015,8,51,7,14,17,17,17,0,77,\N,\N,50,14,01:16.4,157.166,11,308.00,0.01
24323,1015,9,3,88,20,18,18,18,0,77,\N,\N,32,19,01:17.4,155.233,11,1.00,  -    
24324,1015,841,51,99,18,19,19,19,0,76,\N,\N,46,11,01:16.3,157.448,12,21.00,0.05
24325,1015,844,6,16,15,\N,R,20,0,16,\N,\N,6,20,01:19.2,151.775,4,560.00,0.10
24326,1016,1,131,44,2,1,1,1,25,70,29:07.1,5347084,62,4,01:14.8,209.851,1,1555.50,0.01
24327,1016,20,6,5,1,2,2,2,18,70,3.658,5350742,57,5,01:14.9,209.677,1,636.00,0.04
24328,1016,844,6,16,3,3,3,3,15,70,4.696,5351780,63,2,01:14.4,211.14,1,560.00,0.10
24329,1016,822,131,77,6,4,4,4,13,70,51.043,5398127,69,1,01:13.1,214.833,1,1022.00,0.04
24330,1016,830,9,33,9,5,5,5,10,70,57.655,5404739,67,3,01:14.8,209.98,1,1136.50,0.09
24331,1016,817,4,3,4,6,6,6,8,69,\N,\N,55,9,01:16.1,206.37,11,458.00,0.04
24332,1016,807,4,27,7,7,7,7,6,69,\N,\N,57,7,01:16.0,206.587,11,116.00,0.11
24333,1016,842,9,10,5,8,8,8,4,69,\N,\N,51,10,01:16.2,206.147,11,309.00,0.06
24334,1016,840,211,18,17,9,9,9,2,69,\N,\N,47,8,01:16.0,206.456,11,136.00,0.08
24335,1016,826,5,26,10,10,10,10,1,69,\N,\N,44,11,01:16.2,206.036,11,69.00,0.08
24336,1016,832,1,55,11,11,11,11,0,69,\N,\N,37,15,01:16.5,205.301,11,418.50,0.04
24337,1016,815,211,11,15,12,12,12,0,69,\N,\N,61,13,01:16.3,205.723,11,429.00,0.03
24338,1016,841,51,99,12,13,13,13,0,69,\N,\N,69,14,01:16.4,205.586,11,21.00,0.05
24339,1016,154,210,8,14,14,14,14,0,69,\N,\N,60,12,01:16.2,205.909,11,47.00,0.11
24340,1016,8,51,7,16,15,15,15,0,69,\N,\N,60,6,01:15.4,208.101,11,308.00,0.01
24341,1016,847,3,63,18,16,16,16,0,68,\N,\N,58,17,01:17.2,203.254,12,19.00,0.08
24342,1016,825,210,20,0,17,17,17,0,68,\N,\N,41,19,01:17.3,203.075,12,77.00,0.05
24343,1016,9,3,88,19,18,18,18,0,67,\N,\N,64,18,01:17.3,203.139,13,1.00,  -    
24344,1016,848,5,23,13,\N,R,19,0,59,\N,\N,47,16,01:17.2,203.491,130,197.00,  -    
24345,1016,846,1,4,8,\N,R,20,0,8,\N,\N,4,20,01:18.0,201.217,22,306.00,0.05
24346,1017,1,131,44,1,1,1,1,25,53,24:31.2,5071198,53,2,01:32.8,226.717,1,1555.50,0.01
24347,1017,822,131,77,2,2,2,2,18,53,18.056,5089254,43,3,01:33.6,224.725,1,1022.00,0.04
24348,1017,844,6,16,3,3,3,3,15,53,18.985,5090183,40,4,01:33.8,224.146,1,560.00,0.10
24349,1017,830,9,33,4,4,4,4,12,53,34.905,5106103,38,5,01:34.2,223.351,1,1136.50,0.09
24350,1017,20,6,5,7,5,5,5,11,53,+1:02.796,5133994,53,1,01:32.7,226.775,1,636.00,0.04
24351,1017,832,1,55,6,6,6,6,8,53,+1:35.462,5166660,52,6,01:34.6,222.408,1,418.50,0.04
24352,1017,8,51,7,12,7,7,7,6,52,\N,\N,47,8,01:34.9,221.677,11,308.00,0.01
24353,1017,807,4,27,13,8,8,8,4,52,\N,\N,46,10,01:35.0,221.497,11,116.00,0.11
24354,1017,846,1,4,5,9,9,9,2,52,\N,\N,45,7,01:34.8,221.955,11,306.00,0.05
24355,1017,842,9,10,9,10,10,10,1,52,\N,\N,47,15,01:35.2,220.922,11,309.00,0.06
24356,1017,817,4,3,8,11,11,11,0,52,\N,\N,42,14,01:35.2,221.032,11,458.00,0.04
24357,1017,815,211,11,14,12,12,12,0,52,\N,\N,42,11,01:35.0,221.348,11,429.00,0.03
24358,1017,840,211,18,17,13,13,13,0,52,\N,\N,44,9,01:34.9,221.558,11,136.00,0.08
24359,1017,826,5,26,19,14,14,14,0,52,\N,\N,43,16,01:35.2,220.857,11,69.00,0.08
24360,1017,848,5,23,11,15,15,15,0,52,\N,\N,51,12,01:35.0,221.313,11,197.00,  -    
24361,1017,841,51,99,10,16,16,16,0,52,\N,\N,50,13,01:35.1,221.113,11,21.00,0.05
24362,1017,825,210,20,15,17,17,17,0,52,\N,\N,50,18,01:35.7,219.78,11,77.00,0.05
24363,1017,9,3,88,18,18,18,18,0,51,\N,\N,50,20,01:36.6,217.696,12,1.00,  -    
24364,1017,847,3,63,20,19,19,19,0,51,\N,\N,51,19,01:35.8,219.463,12,19.00,0.08
24365,1017,154,210,8,16,20,20,20,0,44,\N,\N,42,17,01:35.7,219.782,31,47.00,0.11
24366,1018,830,9,33,2,1,1,1,26,71,22:01.8,4921822,60,1,01:07.5,230.378,1,1136.50,0.09
24367,1018,844,6,16,1,2,2,2,18,71,2.724,4924546,58,3,01:08.0,228.62,1,560.00,0.10
24368,1018,822,131,77,3,3,3,3,15,71,18.96,4940782,53,7,01:08.6,226.716,1,1022.00,0.04
24369,1018,20,6,5,9,4,4,4,12,71,19.61,4941432,62,2,01:07.7,229.694,1,636.00,0.04
24370,1018,1,131,44,4,5,5,5,10,71,22.805,4944627,69,5,01:08.0,228.432,1,1555.50,0.01
24371,1018,846,1,4,5,6,6,6,8,70,\N,\N,69,8,01:08.7,226.274,11,306.00,0.05
24372,1018,842,9,10,8,7,7,7,6,70,\N,\N,63,9,01:08.8,225.974,11,309.00,0.06
24373,1018,832,1,55,19,8,8,8,4,70,\N,\N,53,6,01:08.1,228.207,11,418.50,0.04
24374,1018,8,51,7,6,9,9,9,2,70,\N,\N,57,15,01:09.1,224.876,11,308.00,0.01
24375,1018,841,51,99,7,10,10,10,1,70,\N,\N,57,13,01:09.1,225.12,11,21.00,0.05
24376,1018,815,211,11,13,11,11,11,0,70,\N,\N,67,14,01:09.1,225.087,11,429.00,0.03
24377,1018,817,4,3,12,12,12,12,0,70,\N,\N,65,4,01:08.0,228.536,11,458.00,0.04
24378,1018,807,4,27,15,13,13,13,0,70,\N,\N,59,16,01:09.2,224.48,11,116.00,0.11
24379,1018,840,211,18,14,14,14,14,0,70,\N,\N,57,17,01:09.3,224.35,11,136.00,0.08
24380,1018,848,5,23,18,15,15,15,0,70,\N,\N,59,11,01:08.9,225.463,11,197.00,  -    
24381,1018,154,210,8,11,16,16,16,0,70,\N,\N,56,12,01:09.0,225.329,11,47.00,0.11
24382,1018,826,5,26,16,17,17,17,0,70,\N,\N,58,18,01:09.5,223.672,11,69.00,0.08
24383,1018,847,3,63,0,18,18,18,0,69,\N,\N,52,19,01:09.9,222.303,12,19.00,0.08
24384,1018,825,210,20,10,19,19,19,0,69,\N,\N,69,10,01:08.9,225.604,12,77.00,0.05
24385,1018,9,3,88,17,20,20,20,0,68,\N,\N,55,20,01:11.0,219.051,13,1.00,  -    
24386,1019,1,131,44,2,1,1,1,26,52,21:08.5,4868452,52,1,01:27.4,242.735,1,1555.50,0.01
24387,1019,822,131,77,1,2,2,2,18,52,24.928,4893380,47,2,01:27.4,242.633,1,1022.00,0.04
24388,1019,844,6,16,3,3,3,3,15,52,30.117,4898569,47,5,01:29.3,237.452,1,560.00,0.10
24389,1019,842,9,10,5,4,4,4,12,52,34.692,4903144,48,8,01:29.5,236.839,1,309.00,0.06
24390,1019,830,9,33,4,5,5,5,10,52,39.458,4907910,45,4,01:29.3,237.561,1,1136.50,0.09
24391,1019,832,1,55,13,6,6,6,8,52,53.639,4922091,50,11,01:29.8,236.277,1,418.50,0.04
24392,1019,817,4,3,7,7,7,7,6,52,54.401,4922853,50,9,01:29.6,236.628,1,458.00,0.04
24393,1019,8,51,7,12,8,8,8,4,52,+1:05.540,4933992,51,14,01:30.0,235.551,1,308.00,0.01
24394,1019,826,5,26,17,9,9,9,2,52,+1:06.720,4935172,51,12,01:29.9,235.875,1,69.00,0.08
24395,1019,807,4,27,10,10,10,10,1,52,+1:12.733,4941185,51,13,01:29.9,235.773,1,116.00,0.11
24396,1019,846,1,4,8,11,11,11,0,52,+1:14.281,4942733,50,10,01:29.6,236.596,1,306.00,0.05
24397,1019,848,5,23,9,12,12,12,0,52,+1:15.617,4944069,46,15,01:30.9,233.378,1,197.00,  -    
24398,1019,840,211,18,18,13,13,13,0,52,+1:21.086,4949538,49,6,01:29.4,237.248,1,136.00,0.08
24399,1019,847,3,63,19,14,14,14,0,51,\N,\N,50,16,01:31.0,233.017,11,19.00,0.08
24400,1019,9,3,88,20,15,15,15,0,51,\N,\N,50,17,01:31.5,231.754,11,1.00,  -    
24401,1019,20,6,5,6,16,16,16,0,51,\N,\N,46,3,01:28.7,239.004,11,636.00,0.04
24402,1019,815,211,11,15,17,17,17,0,51,\N,\N,50,7,01:29.5,237.072,11,429.00,0.03
24403,1019,841,51,99,11,\N,R,18,0,18,\N,\N,17,18,01:32.5,229.36,20,21.00,0.05
24404,1019,154,210,8,14,\N,R,19,0,9,\N,\N,4,20,01:34.4,224.775,4,47.00,0.11
24405,1019,825,210,20,16,\N,R,20,0,6,\N,\N,5,19,01:33.4,227.001,4,77.00,0.05
24406,1020,830,9,33,2,1,1,1,26,64,44:31.3,6271275,61,1,01:16.6,214.839,1,1136.50,0.09
24407,1020,20,6,5,20,2,2,2,18,64,7.333,6278608,63,2,01:16.8,214.423,1,636.00,0.04
24408,1020,826,5,26,14,3,3,3,15,64,8.305,6279580,61,6,01:17.7,211.9,1,69.00,0.08
24409,1020,840,211,18,15,4,4,4,12,64,8.966,6280241,61,8,01:17.8,211.566,1,136.00,0.08
24410,1020,832,1,55,7,5,5,5,10,64,9.583,6280858,63,9,01:17.8,211.538,1,418.50,0.04
24411,1020,848,5,23,16,6,6,6,8,64,10.052,6281327,63,10,01:17.9,211.514,1,197.00,  -    
24412,1020,154,210,8,6,7,7,7,6,64,16.838,6288113,55,7,01:17.7,211.797,1,47.00,0.11
24413,1020,825,210,20,12,8,8,8,4,64,18.765,6290040,62,5,01:17.5,212.45,1,77.00,0.05
24414,1020,1,131,44,1,9,9,9,2,64,19.667,6290942,64,12,01:18.8,208.935,1,1555.50,0.01
24415,1020,9,3,88,18,10,10,10,1,64,24.987,6296262,63,13,01:19.1,208.271,1,1.00,  -    
24416,1020,847,3,63,17,11,11,11,0,64,26.404,6297679,60,3,01:17.5,212.51,1,19.00,0.08
24417,1020,8,51,7,5,12,12,12,0,64,42.214,6313489,60,15,01:19.6,206.96,1,308.00,0.01
24418,1020,841,51,99,11,13,13,13,0,64,43.849,6315124,60,14,01:19.3,207.646,1,21.00,0.05
24419,1020,842,9,10,4,14,14,14,0,61,\N,\N,56,4,01:17.5,212.483,4,309.00,0.06
24420,1020,822,131,77,3,\N,R,15,0,56,\N,\N,54,11,01:18.3,210.374,3,1022.00,0.04
24421,1020,807,4,27,9,\N,R,16,0,39,\N,\N,18,17,01:29.6,183.826,3,116.00,0.11
24422,1020,844,6,16,10,\N,R,17,0,27,\N,\N,17,16,01:27.7,187.764,3,560.00,0.10
24423,1020,846,1,4,19,\N,R,18,0,25,\N,\N,16,18,01:31.1,180.788,75,306.00,0.05
24424,1020,817,4,3,13,\N,R,19,0,13,\N,\N,10,19,01:32.7,177.719,43,458.00,0.04
24425,1020,815,211,11,8,\N,R,20,0,1,\N,\N,\N,0,\N,\N,20,429.00,0.03
24426,1021,1,131,44,3,1,1,1,25,70,35:03.8,5703796,60,2,01:18.5,200.84,1,1555.50,0.01
24427,1021,830,9,33,1,2,2,2,19,70,17.796,5721592,69,1,01:17.1,204.552,1,1136.50,0.09
24428,1021,20,6,5,5,3,3,3,15,70,+1:01.433,5765229,65,4,01:19.8,197.673,1,636.00,0.04
24429,1021,844,6,16,4,4,4,4,12,70,+1:05.250,5769046,49,5,01:20.5,195.937,1,560.00,0.10
24430,1021,832,1,55,8,5,5,5,10,69,\N,\N,66,10,01:21.0,194.706,11,418.50,0.04
24431,1021,842,9,10,6,6,6,6,8,69,\N,\N,65,12,01:21.0,194.602,11,309.00,0.06
24432,1021,8,51,7,10,7,7,7,6,69,\N,\N,65,9,01:20.9,195,11,308.00,0.01
24433,1021,822,131,77,2,8,8,8,4,69,\N,\N,59,3,01:19.3,198.807,11,1022.00,0.04
24434,1021,846,1,4,7,9,9,9,2,69,\N,\N,65,13,01:21.2,194.26,11,306.00,0.05
24435,1021,848,5,23,12,10,10,10,1,69,\N,\N,65,7,01:20.6,195.626,11,197.00,  -    
24436,1021,815,211,11,16,11,11,11,0,69,\N,\N,47,15,01:21.7,192.962,11,429.00,0.03
24437,1021,807,4,27,11,12,12,12,0,69,\N,\N,59,14,01:21.6,193.161,11,116.00,0.11
24438,1021,825,210,20,14,13,13,13,0,69,\N,\N,67,11,01:21.0,194.691,11,77.00,0.05
24439,1021,817,4,3,20,14,14,14,0,69,\N,\N,49,8,01:20.8,195.098,11,458.00,0.04
24440,1021,826,5,26,13,15,15,15,0,68,\N,\N,55,16,01:21.9,192.496,12,69.00,0.08
24441,1021,847,3,63,15,16,16,16,0,68,\N,\N,66,17,01:22.4,191.435,12,19.00,0.08
24442,1021,840,211,18,18,17,17,17,0,68,\N,\N,52,6,01:20.6,195.67,12,136.00,0.08
24443,1021,841,51,99,17,18,18,18,0,68,\N,\N,64,19,01:23.1,189.712,12,21.00,0.05
24444,1021,9,3,88,19,19,19,19,0,67,\N,\N,42,20,01:23.4,189.026,13,1.00,  -    
24445,1021,154,210,8,9,\N,R,20,0,49,\N,\N,46,18,01:22.8,190.457,34,47.00,0.11
24446,1022,844,6,16,1,1,1,1,25,44,23:45.7,5025710,23,4,01:46.7,236.39,1,560.00,0.10
24447,1022,1,131,44,3,2,2,2,18,44,0.981,5026691,24,3,01:46.6,236.577,1,1555.50,0.01
24448,1022,822,131,77,4,3,3,3,15,44,12.585,5038295,27,2,01:46.5,236.832,1,1022.00,0.04
24449,1022,20,6,5,2,4,4,4,13,44,26.422,5052132,36,1,01:46.4,236.957,1,636.00,0.04
24450,1022,848,9,23,17,5,5,5,10,44,+1:21.325,5107035,41,5,01:47.5,234.537,1,197.00,  -    
24451,1022,815,211,11,7,6,6,6,8,44,+1:24.448,5110158,29,13,01:48.8,231.79,1,429.00,0.03
24452,1022,826,5,26,19,7,7,7,6,44,+1:29.657,5115367,26,7,01:48.1,233.157,1,69.00,0.08
24453,1022,807,4,27,12,8,8,8,4,44,+1:46.639,5132349,34,9,01:48.3,232.714,1,116.00,0.11
24454,1022,842,5,10,13,9,9,9,2,44,+1:49.168,5134878,21,17,01:49.7,229.848,1,309.00,0.06
24455,1022,840,211,18,16,10,10,10,1,44,+1:49.838,5135548,34,10,01:48.4,232.697,1,136.00,0.08
24456,1022,846,1,4,11,11,11,11,0,43,\N,\N,21,8,01:48.3,232.774,5,306.00,0.05
24457,1022,825,210,20,8,12,12,12,0,43,\N,\N,33,11,01:48.7,232.012,11,77.00,0.05
24458,1022,154,210,8,9,13,13,13,0,43,\N,\N,18,16,01:49.3,230.744,11,47.00,0.11
24459,1022,817,4,3,10,14,14,14,0,43,\N,\N,21,18,01:50.5,228.285,11,458.00,0.04
24460,1022,847,3,63,14,15,15,15,0,43,\N,\N,34,14,01:48.9,231.622,11,19.00,0.08
24461,1022,8,51,7,6,16,16,16,0,43,\N,\N,37,12,01:48.8,231.85,11,308.00,0.01
24462,1022,9,3,88,0,17,17,17,0,43,\N,\N,33,15,01:49.2,230.858,11,1.00,  -    
24463,1022,841,51,99,18,18,18,18,0,42,\N,\N,31,6,01:47.6,234.421,3,21.00,0.05
24464,1022,832,1,55,15,\N,R,19,0,1,\N,\N,\N,0,\N,\N,75,418.50,0.04
24465,1022,830,9,33,5,\N,R,20,0,0,\N,\N,\N,0,\N,\N,3,1136.50,0.09
24466,1023,844,6,16,1,1,1,1,25,53,15:26.7,4526665,47,4,01:23.0,251.235,1,560.00,0.10
24467,1023,822,131,77,3,2,2,2,18,53,0.835,4527500,47,3,01:22.9,251.69,1,1022.00,0.04
24468,1023,1,131,44,2,3,3,3,16,53,35.199,4561864,51,1,01:21.8,255.014,1,1555.50,0.01
24469,1023,817,4,3,5,4,4,4,12,53,45.515,4572180,53,7,01:23.5,249.859,1,458.00,0.04
24470,1023,807,4,27,6,5,5,5,10,53,58.165,4584830,53,8,01:23.6,249.337,1,116.00,0.11
24471,1023,848,9,23,8,6,6,6,8,53,59.315,4585980,45,6,01:23.4,250.165,1,197.00,  -    
24472,1023,815,211,11,18,7,7,7,6,53,+1:13.802,4600467,35,9,01:23.8,248.953,1,429.00,0.03
24473,1023,830,9,33,19,8,8,8,4,53,+1:14.492,4601157,41,5,01:23.1,250.83,1,1136.50,0.09
24474,1023,841,51,99,10,9,9,9,2,52,\N,\N,44,15,01:24.5,246.793,11,21.00,0.05
24475,1023,846,1,4,16,10,10,10,1,52,\N,\N,52,11,01:24.0,248.141,11,306.00,0.05
24476,1023,842,5,10,17,11,11,11,0,52,\N,\N,51,10,01:23.9,248.611,11,309.00,0.06
24477,1023,840,211,18,9,12,12,12,0,52,\N,\N,31,12,01:24.2,247.784,11,136.00,0.08
24478,1023,20,6,5,4,13,13,13,0,52,\N,\N,50,2,01:22.8,251.872,11,636.00,0.04
24479,1023,847,3,63,14,14,14,14,0,52,\N,\N,51,16,01:24.8,245.807,11,19.00,0.08
24480,1023,8,51,7,0,15,15,15,0,52,\N,\N,52,13,01:24.4,247.039,11,308.00,0.01
24481,1023,154,210,8,13,16,16,16,0,52,\N,\N,31,17,01:25.0,245.393,11,47.00,0.11
24482,1023,9,3,88,15,17,17,17,0,51,\N,\N,47,18,01:25.0,245.382,12,1.00,  -    
24483,1023,825,210,20,11,\N,R,18,0,43,\N,\N,38,14,01:24.4,246.968,9,77.00,0.05
24484,1023,826,5,26,12,\N,R,19,0,29,\N,\N,19,20,01:25.8,243.142,5,69.00,0.08
24485,1023,832,1,55,7,\N,R,20,0,27,\N,\N,10,19,01:25.6,243.525,36,418.50,0.04
24486,1024,20,6,5,3,1,1,1,25,61,58:33.7,7113667,57,5,01:44.8,173.916,1,636.00,0.04
24487,1024,844,6,16,1,2,2,2,18,61,2.641,7116308,59,4,01:44.7,174.047,1,560.00,0.10
24488,1024,830,9,33,4,3,3,3,15,61,3.821,7117488,56,8,01:45.2,173.298,1,1136.50,0.09
24489,1024,1,131,44,2,4,4,4,12,61,4.608,7118275,58,7,01:44.9,173.73,1,1555.50,0.01
24490,1024,822,131,77,5,5,5,5,10,61,6.119,7119786,58,2,01:43.5,176.046,1,1022.00,0.04
24491,1024,848,9,23,6,6,6,6,8,61,11.663,7125330,59,9,01:45.3,173.159,1,197.00,  -    
24492,1024,846,1,4,9,7,7,7,6,61,14.769,7128436,58,11,01:45.7,172.412,1,306.00,0.05
24493,1024,842,5,10,11,8,8,8,4,61,15.547,7129214,58,13,01:45.8,172.326,1,309.00,0.06
24494,1024,807,4,27,8,9,9,9,2,61,16.718,7130385,59,12,01:45.8,172.333,1,116.00,0.11
24495,1024,841,51,99,10,10,10,10,1,61,27.855,7141522,59,10,01:45.6,172.553,1,21.00,0.05
24496,1024,154,210,8,17,11,11,11,0,61,35.436,7149103,54,16,01:46.3,171.507,1,47.00,0.11
24497,1024,832,1,55,7,12,12,12,0,61,35.974,7149641,41,15,01:46.0,172.001,1,418.50,0.04
24498,1024,840,211,18,16,13,13,13,0,61,36.419,7150086,57,6,01:44.9,173.76,1,136.00,0.08
24499,1024,817,4,3,20,14,14,14,0,61,37.66,7151327,55,14,01:45.9,172.088,1,458.00,0.04
24500,1024,826,5,26,14,15,15,15,0,61,38.178,7151845,57,3,01:44.4,174.634,1,69.00,0.08
24501,1024,9,3,88,19,16,16,16,0,61,47.024,7160691,59,18,01:46.8,170.674,1,1.00,  -    
24502,1024,825,210,20,13,17,17,17,0,61,+1:26.522,7200189,58,1,01:42.3,178.168,1,77.00,0.05
24503,1024,8,51,7,12,\N,R,18,0,49,\N,\N,18,19,01:47.1,170.245,4,308.00,0.01
24504,1024,815,211,11,15,\N,R,19,0,42,\N,\N,15,17,01:46.7,170.85,5,429.00,0.03
24505,1024,847,3,63,18,\N,R,20,0,34,\N,\N,29,20,01:48.3,168.322,4,19.00,0.08
24506,1025,1,131,44,2,1,1,1,26,53,33:39.0,5618992,51,1,01:35.8,219.847,1,1555.50,0.01
24507,1025,822,131,77,4,2,2,2,18,53,3.829,5622821,50,3,01:36.3,218.58,1,1022.00,0.04
24508,1025,844,6,16,1,3,3,3,15,53,5.212,5624204,52,2,01:36.2,218.86,1,560.00,0.10
24509,1025,830,9,33,9,4,4,4,12,53,14.21,5633202,47,5,01:36.9,217.18,1,1136.50,0.09
24510,1025,848,9,23,0,5,5,5,10,53,38.348,5657340,50,4,01:36.8,217.573,1,197.00,  -    
24511,1025,832,1,55,5,6,6,6,8,53,45.889,5664881,53,6,01:38.0,214.78,1,418.50,0.04
24512,1025,815,211,11,11,7,7,7,6,53,48.728,5667720,49,7,01:38.0,214.73,1,429.00,0.03
24513,1025,846,1,4,7,8,8,8,4,53,57.749,5676741,52,11,01:38.3,214.166,1,306.00,0.05
24514,1025,825,210,20,13,9,9,9,2,53,58.779,5677771,53,8,01:38.1,214.539,1,77.00,0.05
24515,1025,807,4,27,6,10,10,10,1,53,59.841,5678833,53,12,01:38.5,213.692,1,116.00,0.11
24516,1025,840,211,18,14,11,11,11,0,53,+1:00.821,5679813,53,15,01:38.6,213.493,1,136.00,0.08
24517,1025,826,5,26,19,12,12,12,0,53,+1:02.496,5681488,52,9,01:38.2,214.325,1,69.00,0.08
24518,1025,8,51,7,15,13,13,13,0,53,+1:08.910,5687902,51,13,01:38.6,213.541,1,308.00,0.01
24519,1025,842,5,10,16,14,14,14,0,53,+1:10.076,5689068,51,14,01:38.6,213.504,1,309.00,0.06
24520,1025,841,51,99,12,15,15,15,0,53,+1:13.346,5692338,51,16,01:38.7,213.309,1,21.00,0.05
24521,1025,9,3,88,18,\N,R,16,0,28,\N,\N,24,19,01:42.3,205.74,23,1.00,  -    
24522,1025,847,3,63,17,\N,R,17,0,27,\N,\N,18,18,01:41.7,206.998,23,19.00,0.08
24523,1025,20,6,5,3,\N,R,18,0,26,\N,\N,16,10,01:38.2,214.288,75,636.00,0.04
24524,1025,817,4,3,10,\N,R,19,0,24,\N,\N,22,17,01:41.3,207.859,4,458.00,0.04
24525,1025,154,210,8,8,\N,R,20,0,0,\N,\N,\N,0,\N,\N,4,47.00,0.11
24526,1026,822,131,77,3,1,1,1,25,52,21:46.8,4906755,49,4,01:31.9,227.571,1,1022.00,0.04
24527,1026,20,6,5,1,2,2,2,18,52,13.343,4920098,38,5,01:32.1,226.929,1,636.00,0.04
24528,1026,1,131,44,4,3,3,3,16,52,13.858,4920613,45,1,01:31.0,229.77,1,1555.50,0.01
24529,1026,848,9,23,6,4,4,4,12,52,59.537,4966292,36,8,01:32.8,225.332,1,197.00,  -    
24530,1026,832,1,55,7,5,5,5,10,52,+1:09.101,4975856,46,12,01:33.6,223.434,1,418.50,0.04
24531,1026,844,6,16,2,6,6,6,8,51,\N,\N,48,2,01:31.6,228.195,11,560.00,0.10
24532,1026,842,5,10,9,7,7,7,6,51,\N,\N,43,17,01:35.3,219.313,11,309.00,0.06
24533,1026,815,211,11,17,8,8,8,4,51,\N,\N,46,7,01:32.6,225.706,11,429.00,0.03
24534,1026,840,211,18,12,9,9,9,2,51,\N,\N,26,14,01:34.7,220.721,11,136.00,0.08
24535,1026,826,5,26,14,10,10,10,1,51,\N,\N,47,10,01:33.2,224.21,11,69.00,0.08
24536,1026,846,1,4,8,11,11,11,0,51,\N,\N,31,13,01:34.1,222.121,11,306.00,0.05
24537,1026,8,51,7,13,12,12,12,0,51,\N,\N,50,9,01:33.2,224.328,11,308.00,0.01
24538,1026,154,210,8,10,13,13,13,0,51,\N,\N,18,16,01:35.0,220.082,11,47.00,0.11
